utc_time,direction,exec_price,mid_price,impact_%,lp_fee_usd,gas_cost_usd,all_in_price
2025-05-01 00:00:23,SELL,1792.380928,1793.277166,-0.0500,0.0451,0.8286,1775.926631
2025-05-01 00:00:35,BUY,1794.517187,1793.726510,0.0441,11.0798,0.4474,1794.553417
2025-05-01 00:00:35,BUY,1794.296130,1793.520806,0.0432,13.7158,3.1040,1794.499163
2025-05-01 00:00:47,SELL,1792.828285,1793.723789,-0.0499,0.1195,0.6181,1788.190756
2025-05-01 00:02:35,BUY,1794.621170,1793.723908,0.0500,0.0052,0.1548,1821.155755
2025-05-01 00:02:35,BUY,1794.700905,1793.883205,0.0456,6.9975,0.2835,1794.737261
2025-05-01 00:03:59,SELL,1792.839249,1793.604091,-0.0426,13.2680,2.3481,1792.680607
2025-05-01 00:04:11,SELL,1792.527905,1793.423819,-0.0500,0.0905,0.7640,1784.962349
2025-05-01 00:04:11,SELL,1792.618000,1793.425428,-0.0450,10.0526,2.0553,1792.434745
2025-05-01 00:04:35,BUY,1794.321293,1793.423846,0.0500,0.0015,0.1119,1862.425511
2025-05-01 00:04:47,BUY,1794.582756,1793.981662,0.0335,27.7462,0.1251,1794.586800
2025-05-01 00:04:59,BUY,1795.445946,1794.643269,0.0447,8.3483,0.1217,1795.459031
2025-05-01 00:04:59,BUY,1795.114964,1794.453183,0.0369,20.7104,0.1217,1795.120237
2025-05-01 00:04:59,BUY,1795.546165,1794.653514,0.0497,0.4499,0.1378,1795.821185
2025-05-01 00:05:11,BUY,1795.952104,1795.454831,0.0277,35.1876,11.0021,1796.232872
2025-05-01 00:05:23,BUY,1796.521255,1795.791162,0.0407,14.7726,2.7841,1796.690542
2025-05-01 00:06:11,BUY,1796.802996,1796.018033,0.0437,9.9644,1.8753,1796.972077
2025-05-01 00:06:35,BUY,1797.038803,1796.262542,0.0432,10.7383,1.8486,1797.193482
2025-05-01 00:06:47,SELL,1795.355309,1796.244330,-0.0495,0.7994,0.1507,1795.186060
2025-05-01 00:07:23,BUY,1797.144671,1796.247864,0.0499,0.1552,0.2858,1798.799116
2025-05-01 00:07:59,SELL,1795.346701,1796.241785,-0.0498,0.2669,0.6073,1793.303776
2025-05-01 00:07:59,SELL,1795.342949,1796.240368,-0.0500,0.0622,0.6073,1786.573624
2025-05-01 00:07:59,SELL,1795.338097,1796.232062,-0.0498,0.3646,0.6073,1793.842720
2025-05-01 00:08:23,SELL,1795.322810,1796.209778,-0.0494,0.9782,0.7580,1794.627225
2025-05-01 00:08:35,BUY,1797.108833,1796.209817,0.0501,0.0017,0.1252,1862.643173
2025-05-01 00:08:47,SELL,1795.309282,1796.204958,-0.0499,0.2133,0.6094,1792.744627
2025-05-01 00:08:47,SELL,1795.305413,1796.202080,-0.0499,0.1263,0.6094,1790.975546
2025-05-01 00:08:47,SELL,1795.302457,1796.199048,-0.0499,0.1331,0.6094,1791.192428
2025-05-01 00:08:47,SELL,1795.299582,1796.196329,-0.0499,0.1193,0.6094,1790.715980
2025-05-01 00:08:47,SELL,1795.296976,1796.193826,-0.0499,0.1099,0.6094,1790.318273
2025-05-01 00:08:59,BUY,1797.175939,1796.360881,0.0454,7.3364,0.9339,1797.290323
2025-05-01 00:09:11,BUY,1797.366300,1796.574359,0.0441,9.3746,0.2818,1797.393314
2025-05-01 00:09:35,SELL,1795.675154,1796.572531,-0.0499,0.0802,0.6159,1788.781121
2025-05-01 00:09:35,SELL,1795.673334,1796.570722,-0.0500,0.0794,0.6159,1788.710757
2025-05-01 00:09:35,SELL,1795.671544,1796.568956,-0.0500,0.0775,0.6159,1788.538098
2025-05-01 00:09:35,SELL,1795.669855,1796.567334,-0.0500,0.0712,0.6159,1787.898853
2025-05-01 00:09:35,SELL,1795.668297,1796.565837,-0.0500,0.0657,0.6159,1787.255335
2025-05-01 00:09:35,SELL,1795.666956,1796.564657,-0.0500,0.0518,0.6159,1784.984705
2025-05-01 00:09:35,SELL,1795.665703,1796.563336,-0.0500,0.0580,0.6159,1786.134494
2025-05-01 00:09:35,SELL,1795.664406,1796.562043,-0.0500,0.0567,0.6159,1785.916424
2025-05-01 00:09:35,SELL,1795.663106,1796.560755,-0.0500,0.0565,0.6159,1785.881641
2025-05-01 00:09:35,SELL,1795.661847,1796.559527,-0.0500,0.0539,0.6159,1785.399746
2025-05-01 00:09:35,SELL,1795.660660,1796.558353,-0.0500,0.0516,0.6159,1784.934593
2025-05-01 00:09:35,SELL,1795.659468,1796.557167,-0.0500,0.0520,0.6159,1785.032383
2025-05-01 00:09:35,SELL,1795.658386,1796.556204,-0.0500,0.0423,0.7776,1779.149438
2025-05-01 00:09:47,SELL,1795.657351,1796.555060,-0.0500,0.0502,0.6191,1784.589189
2025-05-01 00:09:47,SELL,1795.656177,1796.553871,-0.0500,0.0522,0.6191,1784.999243
2025-05-01 00:10:47,BUY,1797.546587,1796.741760,0.0448,8.2505,1.1420,1797.670987
2025-05-01 00:10:59,BUY,1797.887157,1797.234701,0.0363,21.6438,3.2647,1798.022753
2025-05-01 00:11:35,BUY,1798.154864,1797.276871,0.0489,1.8514,0.2257,1798.264477
2025-05-01 00:11:59,BUY,1798.667171,1798.258939,0.0227,43.1207,9.0011,1798.854900
2025-05-01 00:12:11,SELL,1797.357539,1798.254401,-0.0499,0.1991,0.2883,1796.056450
2025-05-01 00:12:23,SELL,1797.089605,1797.722862,-0.0352,23.3246,0.7753,1797.059739
2025-05-01 00:12:23,SELL,1797.355200,1798.254375,-0.0500,0.0011,0.2900,1565.378403
2025-05-01 00:13:11,SELL,1796.822533,1797.720717,-0.0500,0.0603,0.7642,1785.432577
2025-05-01 00:13:11,SELL,1796.823615,1797.722090,-0.0500,0.6920,0.1171,1796.671613
2025-05-01 00:13:59,SELL,1796.440567,1796.957795,-0.0288,33.4824,0.1280,1796.437134
2025-05-01 00:14:11,SELL,1795.065679,1795.858825,-0.0442,9.2045,0.1309,1795.052911
2025-05-01 00:14:11,SELL,1795.614838,1796.068504,-0.0253,39.0322,20.1861,1795.150522
2025-05-01 00:15:11,BUY,1796.932432,1796.209125,0.0403,15.3849,0.1138,1796.939076
2025-05-01 00:15:11,SELL,1795.310952,1796.208988,-0.0500,0.0060,0.4371,1729.920843
2025-05-01 00:15:47,BUY,1797.108075,1796.209980,0.0500,0.0436,1.0937,1819.667700
2025-05-01 00:16:59,SELL,1794.866204,1795.318247,-0.0252,39.1444,0.1294,1794.863239
2025-05-01 00:18:11,SELL,1794.110720,1794.698255,-0.0327,27.2119,5.4707,1793.930376
2025-05-01 00:18:23,BUY,1795.598525,1794.703190,0.0499,0.2167,0.1261,1796.120800
2025-05-01 00:18:59,SELL,1793.805226,1794.701964,-0.0500,0.0538,0.1059,1792.039425
2025-05-01 00:20:23,BUY,1795.735916,1794.974141,0.0424,11.9526,0.1277,1795.745511
2025-05-01 00:20:35,SELL,1794.072547,1794.965925,-0.0498,0.3606,0.7676,1792.163083
2025-05-01 00:20:59,SELL,1794.067244,1794.963527,-0.0499,0.1053,0.1570,1792.729059
2025-05-01 00:21:23,SELL,1794.065810,1794.963098,-0.0500,0.0188,0.2862,1780.436767
2025-05-01 00:22:23,BUY,1795.866741,1794.974517,0.0497,0.5015,0.3174,1796.435037
2025-05-01 00:23:35,SELL,1794.060626,1794.941694,-0.0491,1.4406,0.1367,1793.975531
2025-05-01 00:24:11,BUY,1795.929649,1795.121679,0.0450,7.9036,0.1229,1795.943611
2025-05-01 00:24:23,BUY,1796.077476,1795.237197,0.0468,5.0725,25.7566,1800.637458
2025-05-01 00:24:59,BUY,1796.135835,1795.238336,0.0500,0.0500,0.2845,1801.246278
2025-05-01 00:25:11,SELL,1794.336436,1795.229770,-0.0498,0.3759,0.1635,1793.946210
2025-05-01 00:26:23,BUY,1796.204737,1795.383503,0.0457,6.7503,0.4695,1796.267205
2025-05-01 00:26:35,BUY,1796.646690,1796.113269,0.0297,32.0514,3.6644,1796.749395
2025-05-01 00:26:59,SELL,1795.213690,1796.110226,-0.0499,0.1336,0.1342,1794.311930
2025-05-01 00:27:35,SELL,1794.805650,1795.296808,-0.0274,35.7066,0.1236,1794.802544
2025-05-01 00:28:11,SELL,1794.398919,1795.296328,-0.0500,0.0211,0.2857,1782.226108
2025-05-01 00:28:11,SELL,1794.398395,1795.295758,-0.0500,0.0250,0.1564,1788.785384
2025-05-01 00:28:23,SELL,1794.398019,1795.295576,-0.0500,0.0080,0.2891,1761.951902
2025-05-01 00:28:47,SELL,1794.395959,1795.291642,-0.0499,0.1726,0.1212,1793.765975
2025-05-01 00:29:11,SELL,1794.373253,1795.270591,-0.0500,0.0267,0.1199,1790.345311
2025-05-01 00:29:11,SELL,1794.383779,1795.271199,-0.0494,0.8972,0.1520,1794.231748
2025-05-01 00:29:35,SELL,1794.135301,1794.795075,-0.0368,20.8706,0.4253,1794.117020
2025-05-01 00:29:59,SELL,1793.896725,1794.793180,-0.0499,0.0832,0.1269,1792.529203
2025-05-01 00:30:11,BUY,1795.825255,1795.061515,0.0425,11.7836,0.1838,1795.839262
2025-05-01 00:30:47,SELL,1794.107382,1794.948257,-0.0468,4.9710,0.1254,1794.084745
2025-05-01 00:30:59,SELL,1794.027119,1794.900906,-0.0487,2.0783,0.8187,1793.673744
2025-05-01 00:31:23,SELL,1793.861632,1794.617128,-0.0421,12.4561,1.6532,1793.742589
2025-05-01 00:31:59,SELL,1793.714085,1794.605654,-0.0497,0.5036,0.1708,1793.409893
2025-05-01 00:32:59,BUY,1795.503697,1794.606235,0.0500,0.0255,0.7634,1822.381063
2025-05-01 00:33:35,BUY,1795.504500,1794.607229,0.0500,0.0436,0.1109,1797.785927
2025-05-01 00:33:59,SELL,1793.619625,1794.426543,-0.0450,7.9315,0.1250,1793.605492
2025-05-01 00:34:47,BUY,1795.374090,1794.526265,0.0472,4.3797,0.1231,1795.399314
2025-05-01 00:35:23,BUY,1795.764954,1794.871385,0.0498,0.3790,0.7769,1797.605465
2025-05-01 00:35:23,BUY,1795.592298,1794.862754,0.0406,14.7775,0.1307,1795.600241
2025-05-01 00:35:59,BUY,1795.776944,1794.886727,0.0496,0.6737,0.4503,1796.377014
2025-05-01 00:36:47,SELL,1793.985233,1794.878623,-0.0498,0.3557,0.1464,1793.616103
2025-05-01 00:37:47,SELL,1793.981543,1794.878922,-0.0500,0.0053,0.1660,1765.694342
2025-05-01 00:37:47,BUY,1795.776753,1794.879042,0.0500,0.0184,0.2027,1805.649555
2025-05-01 00:37:59,SELL,1793.981345,1794.878750,-0.0500,0.0076,0.1274,1778.888338
2025-05-01 00:38:59,BUY,1795.816469,1794.965839,0.0474,4.1523,0.4233,1795.907998
2025-05-01 00:38:59,SELL,1793.977577,1794.871283,-0.0498,0.3277,2.0354,1788.406935
2025-05-01 00:41:11,BUY,1795.971425,1795.181046,0.0440,9.4502,1.4651,1796.110641
2025-05-01 00:41:47,BUY,1796.174598,1795.371980,0.0447,8.3838,1.1230,1796.294901
2025-05-01 00:42:11,BUY,1796.324442,1795.480582,0.0470,4.7685,0.6727,1796.451148
2025-05-01 00:42:47,SELL,1794.579651,1795.474203,-0.0498,0.2800,0.7697,1792.112521
2025-05-01 00:42:59,SELL,1794.569709,1795.460684,-0.0496,3.4806,0.4848,1794.444735
2025-05-01 00:43:23,BUY,1796.359748,1795.462448,0.0500,0.0774,0.7728,1805.322904
2025-05-01 00:43:35,BUY,1796.476623,1795.694322,0.0436,10.1847,1.0659,1796.570629
2025-05-01 00:43:59,BUY,1796.703068,1795.915117,0.0439,9.6978,1.5161,1796.843511
2025-05-01 00:44:23,BUY,1796.813790,1795.915204,0.0500,0.0038,0.1464,1831.306561
2025-05-01 00:44:59,SELL,1795.016108,1795.912926,-0.0499,0.1000,0.2822,1792.483451
2025-05-01 00:44:59,SELL,1795.014287,1795.911559,-0.0500,0.0600,0.1461,1792.828957
2025-05-01 00:45:11,BUY,1796.813122,1795.917870,0.0498,0.2772,0.3098,1797.817436
2025-05-01 00:45:47,BUY,1796.852596,1795.990470,0.0480,3.1886,0.3371,1796.947586
2025-05-01 00:45:59,BUY,1796.918027,1796.048665,0.0484,2.5559,3.5417,1798.163019
2025-05-01 00:46:23,BUY,1797.345341,1796.844761,0.0279,34.9598,0.1097,1797.348162
2025-05-01 00:46:23,BUY,1797.743862,1796.845172,0.0500,0.0181,0.7566,1835.346767
2025-05-01 00:46:35,SELL,1795.946323,1796.844318,-0.0500,0.0375,0.4370,1785.481007
2025-05-01 00:47:11,BUY,1797.743455,1796.844733,0.0500,0.0182,0.7561,1835.091994
2025-05-01 00:47:59,BUY,1797.743619,1796.844761,0.0500,0.0012,0.2878,2004.691415
2025-05-01 00:47:59,BUY,1797.861494,1797.080373,0.0435,10.3452,1.8117,1798.018915
2025-05-01 00:48:11,BUY,1798.031940,1797.185946,0.0471,4.6558,0.2590,1798.081943
2025-05-01 00:48:11,SELL,1796.181598,1797.079904,-0.0500,0.0206,0.2879,1783.630672
2025-05-01 00:48:11,SELL,1796.286753,1797.184746,-0.0500,0.0526,0.2879,1791.374066
2025-05-01 00:48:23,BUY,1798.140740,1797.298591,0.0469,4.9985,1.2862,1798.372093
2025-05-01 00:49:23,SELL,1796.399914,1797.298535,-0.0500,0.0025,0.2727,1697.423805
2025-05-01 00:50:23,BUY,1798.197808,1797.298883,0.0500,1.8005,0.7819,1798.588250
2025-05-01 00:50:35,SELL,1796.400167,1797.298760,-0.0500,0.0054,0.2919,1747.749139
2025-05-01 00:50:47,BUY,1798.198022,1797.299085,0.0500,1.6807,0.7715,1798.610731
2025-05-01 00:51:11,SELL,1796.352289,1797.202742,-0.0473,4.2280,0.1348,1796.323654
2025-05-01 00:53:11,SELL,1796.306484,1797.198321,-0.0496,0.5938,0.2657,1795.904576
2025-05-01 00:53:11,BUY,1798.106352,1797.211852,0.0498,0.4000,0.7509,1799.794280
2025-05-01 00:53:35,BUY,1798.134942,1797.236355,0.0500,0.0430,0.1439,1801.143269
2025-05-01 00:53:35,BUY,1798.115907,1797.235376,0.0490,1.6269,0.1757,1798.212991
2025-05-01 00:53:59,SELL,1796.298486,1797.157814,-0.0478,3.4466,0.4420,1796.183317
2025-05-01 00:54:23,SELL,1796.171785,1796.982832,-0.0451,7.6790,0.1336,1796.156157
2025-05-01 00:54:35,SELL,1796.075805,1796.965753,-0.0495,0.7495,0.1637,1795.879669
2025-05-01 00:55:35,SELL,1796.068939,1796.966860,-0.0500,0.0505,0.1146,1794.033637
2025-05-01 00:55:35,BUY,1797.865824,1796.968012,0.0500,0.0992,0.1146,1798.903981
2025-05-01 00:56:35,SELL,1796.031865,1796.893800,-0.0480,3.2063,0.1298,1795.995499
2025-05-01 00:58:23,SELL,1795.995023,1796.893162,-0.0500,0.0269,0.1273,1791.751648
2025-05-01 00:58:23,SELL,1795.994868,1796.893776,-0.0500,0.0010,0.2890,1547.232613
2025-05-01 00:59:47,BUY,1797.871602,1797.052174,0.0456,6.9818,0.4865,1797.934247
2025-05-01 00:59:59,SELL,1796.153591,1797.052060,-0.0500,0.0050,0.2879,1744.434517
2025-05-01 01:00:23,BUY,1798.041326,1797.149352,0.0496,0.6188,0.1582,1798.271150
2025-05-01 01:00:23,BUY,1797.992656,1797.135259,0.0477,3.6530,2.5046,1798.609032
2025-05-01 01:00:35,BUY,1798.076611,1797.205794,0.0485,2.4781,0.4474,1798.238936
2025-05-01 01:00:47,BUY,1798.378577,1797.753008,0.0348,24.0283,8.8950,1798.711446
2025-05-01 01:00:59,BUY,1798.770258,1797.999490,0.0429,11.2940,4.6903,1799.143768
2025-05-01 01:00:59,SELL,1796.848762,1797.742264,-0.0497,3.3338,0.7676,1796.641905
2025-05-01 01:01:11,BUY,1799.057833,1798.317132,0.0412,13.9455,5.8716,1799.436572
2025-05-01 01:01:23,BUY,1799.364853,1798.613221,0.0418,12.9982,0.9398,1799.429902
2025-05-01 01:01:35,BUY,1799.518215,1798.623690,0.0497,0.4596,0.4547,1800.408442
2025-05-01 01:01:35,BUY,1799.619500,1798.815695,0.0447,8.4284,3.3688,1799.979156
2025-05-01 01:01:47,BUY,1799.722522,1798.829626,0.0496,0.6115,0.7767,1800.865504
2025-05-01 01:02:11,SELL,1798.018352,1798.913827,-0.0498,0.3497,0.2076,1797.484804
2025-05-01 01:02:11,BUY,1799.775600,1798.921799,0.0475,4.0459,0.3967,1799.863825
2025-05-01 01:02:23,BUY,1799.813892,1798.914057,0.0500,0.0101,0.1349,1811.804060
2025-05-01 01:02:35,BUY,1799.963910,1799.087080,0.0487,1.8489,0.7787,1800.342940
2025-05-01 01:02:35,BUY,1799.878263,1799.042592,0.0465,5.6418,5.0895,1800.690110
2025-05-01 01:02:47,SELL,1798.187332,1799.086777,-0.0500,0.0107,0.1307,1787.203768
2025-05-01 01:03:11,SELL,1798.187078,1799.086713,-0.0500,0.0023,0.1219,1749.608389
2025-05-01 01:03:23,BUY,1800.195517,1799.507013,0.0383,14.9494,12.3281,1800.937784
2025-05-01 01:03:23,SELL,1798.185738,1799.083850,-0.0499,0.7934,0.3106,1797.833751
2025-05-01 01:03:35,SELL,1798.856216,1799.752723,-0.0498,0.2383,0.2911,1797.757500
2025-05-01 01:03:35,BUY,1800.533505,1799.759473,0.0430,8.9180,0.9186,1800.626237
2025-05-01 01:03:47,BUY,1800.653232,1799.753006,0.0500,0.0100,0.3030,1827.880382
2025-05-01 01:03:59,BUY,1800.871278,1800.188704,0.0379,15.3894,0.1768,1800.881625
2025-05-01 01:04:11,SELL,1799.286246,1800.183979,-0.0499,0.1668,0.2801,1797.775836
2025-05-01 01:04:23,BUY,1801.875335,1801.764517,0.0062,55.8632,16.2340,1802.137151
2025-05-01 01:04:47,SELL,1800.746614,1801.530367,-0.0435,8.2762,0.1558,1800.729661
2025-05-01 01:04:47,SELL,1800.629531,1801.530225,-0.0500,0.0050,0.1558,1772.569931
2025-05-01 01:05:23,SELL,1800.628046,1801.527396,-0.0499,0.1000,0.3762,1797.240748
2025-05-01 01:06:11,SELL,1800.338087,1800.950063,-0.0340,20.4086,0.1245,1800.332595
2025-05-01 01:06:47,BUY,1802.217919,1801.683633,0.0297,25.9440,5.5929,1802.412176
2025-05-01 01:07:11,BUY,1802.755298,1802.024225,0.0406,12.0438,1.4801,1802.866074
2025-05-01 01:07:11,SELL,1801.032404,1801.842522,-0.0450,6.4219,0.6038,1800.947742
2025-05-01 01:07:47,BUY,1802.873542,1802.101698,0.0428,9.1646,1.9534,1803.065680
2025-05-01 01:08:11,SELL,1801.196635,1802.093671,-0.0498,0.2837,0.7813,1798.716240
2025-05-01 01:08:23,BUY,1803.052741,1802.208761,0.0468,4.0694,0.5963,1803.184846
2025-05-01 01:08:35,BUY,1803.460540,1802.902507,0.0310,24.8683,3.3903,1803.583472
2025-05-01 01:08:47,SELL,1801.999680,1802.899766,-0.0499,0.1010,0.1308,1800.833107
2025-05-01 01:09:11,BUY,1805.160266,1805.616622,-0.0253,100.1082,0.1304,1805.161442
2025-05-01 01:09:35,SELL,1804.713698,1805.616479,-0.0500,0.0053,0.1057,1786.693250
2025-05-01 01:09:35,SELL,1804.688896,1805.591334,-0.0500,0.0264,0.1057,1801.074884
2025-05-01 01:09:35,SELL,1804.696216,1805.596710,-0.0499,0.1701,0.3212,1802.992625
2025-05-01 01:09:35,SELL,1804.706100,1805.601331,-0.0496,0.5577,0.1181,1804.515024
2025-05-01 01:09:35,SELL,1804.691579,1805.592051,-0.0499,0.1715,0.1057,1804.135360
2025-05-01 01:09:59,SELL,1804.435395,1805.084829,-0.0360,18.6484,0.1318,1804.429020
2025-05-01 01:09:59,SELL,1804.161013,1805.042261,-0.0488,1.5674,0.1612,1804.068248
2025-05-01 01:10:23,SELL,1804.058240,1804.879183,-0.0455,6.0048,0.1327,1804.038302
2025-05-01 01:10:59,SELL,1803.976607,1804.878911,-0.0500,0.0100,0.3094,1776.058969
2025-05-01 01:10:59,SELL,1803.913852,1804.753612,-0.0465,4.6139,0.1109,1803.892172
2025-05-01 01:10:59,BUY,1805.659835,1804.760398,0.0498,0.2500,1.6706,1811.692892
2025-05-01 01:11:11,SELL,1803.593815,1804.231766,-0.0354,19.4675,6.7315,1803.281992
2025-05-01 01:11:23,SELL,1803.126106,1803.824498,-0.0387,15.0000,0.1225,1803.118743
2025-05-01 01:11:35,SELL,1802.853512,1803.663505,-0.0449,6.7691,0.5183,1802.784493
2025-05-01 01:11:35,BUY,1804.738259,1803.847280,0.0494,0.8395,3.0581,1808.025178
2025-05-01 01:11:47,SELL,1802.703056,1803.545931,-0.0467,4.3413,0.4888,1802.601578
2025-05-01 01:11:47,BUY,1804.565998,1803.663788,0.0500,0.0104,0.1338,1816.139410
2025-05-01 01:12:59,SELL,1802.593229,1803.444024,-0.0472,3.7539,0.4366,1802.488404
2025-05-01 01:13:59,BUY,1804.354408,1803.460436,0.0496,0.6049,0.1209,1804.534735
2025-05-01 01:14:11,SELL,1802.419217,1803.181330,-0.0423,10.2817,1.3057,1802.304771
2025-05-01 01:14:23,SELL,1802.022287,1802.920083,-0.0498,0.2703,0.1213,1801.617973
2025-05-01 01:14:23,SELL,1802.152843,1802.927419,-0.0430,9.3543,1.9567,1801.964357
2025-05-01 01:15:11,BUY,1803.822265,1802.920362,0.0500,0.0103,0.1081,1813.287788
2025-05-01 01:15:59,BUY,1804.034519,1803.344666,0.0383,15.6392,5.7390,1804.365527
2025-05-01 01:16:23,BUY,1804.536939,1803.924722,0.0339,21.3770,12.0565,1805.045814
2025-05-01 01:16:35,BUY,1805.077275,1804.424786,0.0362,18.4262,9.9709,1805.565662
2025-05-01 01:16:47,BUY,1805.666011,1805.101634,0.0313,24.9365,12.5318,1806.119730
2025-05-01 01:17:11,SELL,1804.198575,1805.100654,-0.0500,0.0361,0.1314,1800.913837
2025-05-01 01:17:35,SELL,1804.194860,1805.094164,-0.0498,0.2390,0.5337,1802.180124
2025-05-01 01:18:35,BUY,1806.019942,1805.139699,0.0488,1.6774,0.7677,1806.433228
2025-05-01 01:18:47,BUY,1806.295436,1805.644912,0.0360,18.6099,8.2040,1806.693583
2025-05-01 01:19:11,SELL,1804.616121,1805.392858,-0.0430,9.2827,0.4376,1804.573586
2025-05-01 01:19:47,SELL,1804.422507,1805.257484,-0.0463,4.9858,0.3080,1804.366779
2025-05-01 01:19:59,SELL,1804.266329,1805.168187,-0.0500,0.0540,0.1407,1801.917055
2025-05-01 01:19:59,SELL,1804.310962,1805.169654,-0.0476,3.2349,0.2911,1804.229778
2025-05-01 01:20:35,SELL,1804.242785,1805.122528,-0.0487,1.6817,0.1400,1804.167702
2025-05-01 01:20:47,SELL,1804.219801,1805.122229,-0.0500,0.0110,0.1398,1792.756658
2025-05-01 01:21:59,SELL,1804.057516,1804.801182,-0.0412,11.7000,0.2803,1804.035907
2025-05-01 01:21:59,SELL,1803.898442,1804.800503,-0.0500,0.0250,0.4427,1787.925753
2025-05-01 01:21:59,SELL,1804.217964,1805.118825,-0.0499,0.1254,0.7677,1798.694752
2025-05-01 01:23:11,BUY,1805.810874,1805.015441,0.0441,7.9210,20.9598,1808.200049
2025-05-01 01:23:11,BUY,1805.981356,1805.141292,0.0465,4.6378,20.9613,1810.062607
2025-05-01 01:23:23,SELL,1804.237811,1805.139490,-0.0500,0.0664,0.7667,1793.818223
2025-05-01 01:23:59,SELL,1803.478592,1803.622391,-0.0080,55.8892,12.9173,1803.270179
2025-05-01 01:24:11,SELL,1802.502298,1803.185636,-0.0379,16.0941,3.1476,1802.326038
2025-05-01 01:24:23,BUY,1803.955516,1803.056982,0.0498,0.2540,0.2713,1804.918828
2025-05-01 01:24:23,SELL,1802.216304,1803.050093,-0.0462,4.9950,0.4484,1802.135419
2025-05-01 01:24:59,SELL,1801.999190,1802.744312,-0.0413,11.5233,2.2475,1801.823461
2025-05-01 01:25:35,BUY,1803.647267,1802.746541,0.0500,0.0822,0.7636,1812.024715
2025-05-01 01:25:47,BUY,1803.654606,1802.759016,0.0497,0.4600,0.7567,1805.138115
2025-05-01 01:25:47,SELL,1801.828161,1802.700036,-0.0484,2.1738,0.1132,1801.781236
2025-05-01 01:25:59,SELL,1801.594237,1802.290014,-0.0386,14.5296,1.7200,1801.487599
2025-05-01 01:26:11,SELL,1801.234415,1801.980964,-0.0414,10.9259,2.9503,1800.991221
2025-05-01 01:27:23,SELL,1801.079631,1801.980279,-0.0500,0.0242,0.1492,1795.530897
2025-05-01 01:27:47,BUY,1803.020941,1802.120143,0.0500,0.0512,0.1417,1805.516952
2025-05-01 01:27:47,BUY,1802.950962,1802.118696,0.0462,4.8961,0.4404,1803.032052
2025-05-01 01:28:47,BUY,1803.021815,1802.120185,0.0500,0.0015,0.1204,1875.423599
2025-05-01 01:28:59,SELL,1801.550642,1802.451440,-0.0500,0.0318,0.7649,1779.911910
2025-05-01 01:28:59,BUY,1803.187849,1802.452341,0.0408,11.7482,0.1160,1803.196750
2025-05-01 01:30:23,BUY,1803.373450,1802.492087,0.0489,1.4376,0.1071,1803.440632
2025-05-01 01:32:23,SELL,1801.590342,1802.491116,-0.0500,0.0343,0.7685,1781.424497
2025-05-01 01:32:47,BUY,1803.593038,1802.887272,0.0391,14.3284,0.8098,1803.644008
2025-05-01 01:32:47,BUY,1803.791626,1802.892176,0.0499,0.1808,0.1287,1804.433577
2025-05-01 01:33:11,BUY,1803.978087,1803.260038,0.0398,13.5635,4.0616,1804.248189
2025-05-01 01:33:23,BUY,1804.301600,1803.538870,0.0423,10.2799,3.6720,1804.623846
2025-05-01 01:33:35,BUY,1804.441759,1803.540197,0.0500,0.0489,0.2895,1809.782816
2025-05-01 01:33:47,BUY,1804.533441,1803.722156,0.0450,6.7080,0.9164,1804.656700
2025-05-01 01:34:11,BUY,1804.687915,1803.848988,0.0465,4.6755,0.7007,1804.823141
2025-05-01 01:34:47,BUY,1804.752076,1803.850406,0.0500,0.0523,0.4363,1812.281605
2025-05-01 01:34:59,BUY,1804.752810,1803.850460,0.0500,0.0020,0.1417,1869.333691
2025-05-01 01:35:11,BUY,1804.658961,1803.786600,0.0484,2.2095,0.1041,1804.701483
2025-05-01 01:35:11,SELL,1802.886666,1803.726663,-0.0466,4.5614,0.4288,1802.801926
2025-05-01 01:35:23,BUY,1804.716683,1803.842050,0.0485,2.0441,0.2233,1804.815272
2025-05-01 01:36:11,SELL,1802.940025,1803.842033,-0.0500,0.0006,0.4333,1196.932268
2025-05-01 01:36:23,BUY,1805.037932,1804.428841,0.0338,21.6299,2.6501,1805.148510
2025-05-01 01:36:23,BUY,1805.343759,1804.453333,0.0493,0.9027,0.1478,1805.491520
2025-05-01 01:36:47,SELL,1803.550861,1804.452876,-0.0500,0.0168,0.1234,1796.936452
2025-05-01 01:37:23,BUY,1805.455387,1804.652448,0.0445,7.3555,0.9147,1805.567647
2025-05-01 01:38:47,BUY,1805.752509,1805.046839,0.0391,14.5347,4.6436,1806.040963
2025-05-01 01:38:59,BUY,1805.950493,1805.048196,0.0500,0.0500,0.7659,1819.782245
2025-05-01 01:39:23,SELL,1803.761073,1804.278694,-0.0287,28.3460,0.1192,1803.757282
2025-05-01 01:39:35,SELL,1803.333500,1804.192543,-0.0476,3.1738,0.1122,1803.301616
2025-05-01 01:39:47,BUY,1805.097186,1804.196729,0.0499,0.1543,0.1149,1805.769211
2025-05-01 01:39:59,SELL,1802.850610,1803.749460,-0.0498,0.2231,0.7541,1799.803803
2025-05-01 01:39:59,SELL,1802.835481,1803.725240,-0.0493,0.8924,0.4440,1802.387013
2025-05-01 01:39:59,SELL,1803.074120,1803.755515,-0.0378,16.2558,3.4629,1802.882073
2025-05-01 01:40:11,SELL,1802.790705,1803.659863,-0.0482,2.4089,0.1489,1802.734976
2025-05-01 01:40:35,SELL,1802.612624,1803.368911,-0.0419,10.7210,0.4324,1802.576273
